"TIME","GEO","AGEDEF","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2018","Malta","Age reached during the year","Total","Number","Males","16,127",""
"2018","Malta","Age reached during the year","Total","Number","Females","10,317",""
"2018","Netherlands","Age reached during the year","Total","Number","Total","194,306",""
"2018","Netherlands","Age reached during the year","Total","Number","Males","99,965",""
"2018","Netherlands","Age reached during the year","Total","Number","Females","94,341",""
"2018","Austria","Age reached during the year","Total","Number","Total","105,633",""
"2018","Austria","Age reached during the year","Total","Number","Males","56,177",""
"2018","Austria","Age reached during the year","Total","Number","Females","49,456",""
"2018","Poland","Age reached during the year","Total","Number","Total","214,083","ep"
"2018","Poland","Age reached during the year","Total","Number","Males","123,699","ep"
"2018","Poland","Age reached during the year","Total","Number","Females","90,384","ep"
"2018","Portugal","Age reached during the year","Total","Number","Total","43,170",""
"2018","Portugal","Age reached during the year","Total","Number","Males","20,240",""
"2018","Portugal","Age reached during the year","Total","Number","Females","22,930",""
"2018","Romania","Age reached during the year","Total","Number","Total","172,578","e"
"2018","Romania","Age reached during the year","Total","Number","Males","98,271","e"
"2018","Romania","Age reached during the year","Total","Number","Females","74,307","e"
"2018","Slovenia","Age reached during the year","Total","Number","Total","28,455",""
"2018","Slovenia","Age reached during the year","Total","Number","Males","20,086",""
"2018","Slovenia","Age reached during the year","Total","Number","Females","8,369",""
"2018","Slovakia","Age reached during the year","Total","Number","Total","7,253","p"
"2018","Slovakia","Age reached during the year","Total","Number","Males","3,946","p"
"2018","Slovakia","Age reached during the year","Total","Number","Females","3,307","p"
"2018","Finland","Age reached during the year","Total","Number","Total","31,106",""
"2018","Finland","Age reached during the year","Total","Number","Males","16,563",""
"2018","Finland","Age reached during the year","Total","Number","Females","14,543",""
"2018","Sweden","Age reached during the year","Total","Number","Total","132,602",""
"2018","Sweden","Age reached during the year","Total","Number","Males","70,448",""
"2018","Sweden","Age reached during the year","Total","Number","Females","62,154",""
"2018","Iceland","Age reached during the year","Total","Number","Total","11,830",""
"2018","Iceland","Age reached during the year","Total","Number","Males","7,289",""
"2018","Iceland","Age reached during the year","Total","Number","Females","4,541",""
"2018","Liechtenstein","Age reached during the year","Total","Number","Total","649",""
"2018","Liechtenstein","Age reached during the year","Total","Number","Males","330",""
"2018","Liechtenstein","Age reached during the year","Total","Number","Females","319",""
"2018","Norway","Age reached during the year","Total","Number","Total","47,864",""
"2018","Norway","Age reached during the year","Total","Number","Males","24,497",""
"2018","Norway","Age reached during the year","Total","Number","Females","23,367",""
"2018","Switzerland","Age reached during the year","Total","Number","Total","144,857",""
"2018","Switzerland","Age reached during the year","Total","Number","Males","75,866",""
"2018","Switzerland","Age reached during the year","Total","Number","Females","68,991",""
"2018","United Kingdom","Age reached during the year","Total","Number","Total","603,953","p"
"2018","United Kingdom","Age reached during the year","Total","Number","Males","299,747","p"
"2018","United Kingdom","Age reached during the year","Total","Number","Females","304,206","p"
"2018","Montenegro","Age reached during the year","Total","Number","Total","8,643",""
"2018","Montenegro","Age reached during the year","Total","Number","Males","6,323",""
"2018","Montenegro","Age reached during the year","Total","Number","Females","2,320",""
"2018","North Macedonia","Age reached during the year","Total","Number","Total","2,053",""
"2018","North Macedonia","Age reached during the year","Total","Number","Males","1,048",""
"2018","North Macedonia","Age reached during the year","Total","Number","Females","1,005",""
"2019","Belgium","Age reached during the year","Total","Number","Total","150,006",""
"2019","Belgium","Age reached during the year","Total","Number","Males","82,059",""
"2019","Belgium","Age reached during the year","Total","Number","Females","67,947",""
"2019","Bulgaria","Age reached during the year","Total","Number","Total","37,929","p"
"2019","Bulgaria","Age reached during the year","Total","Number","Males","19,089","p"
"2019","Bulgaria","Age reached during the year","Total","Number","Females","18,840","p"
"2019","Czechia","Age reached during the year","Total","Number","Total","105,888",""
"2019","Czechia","Age reached during the year","Total","Number","Males","66,258",""
"2019","Czechia","Age reached during the year","Total","Number","Females","39,630",""
"2019","Denmark","Age reached during the year","Total","Number","Total","61,384",""
"2019","Denmark","Age reached during the year","Total","Number","Males","32,333",""
"2019","Denmark","Age reached during the year","Total","Number","Females","29,051",""
"2019","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Total","886,341","be"
"2019","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Males","506,123","be"
"2019","Germany (until 1990 former territory of the FRG)","Age reached during the year","Total","Number","Females","380,218","be"
"2019","Estonia","Age reached during the year","Total","Number","Total","18,259",""
"2019","Estonia","Age reached during the year","Total","Number","Males","10,932",""
"2019","Estonia","Age reached during the year","Total","Number","Females","7,327",""
"2019","Ireland","Age reached during the year","Total","Number","Total","85,630",""
"2019","Ireland","Age reached during the year","Total","Number","Males","42,412",""
"2019","Ireland","Age reached during the year","Total","Number","Females","43,218",""
"2019","Greece","Age reached during the year","Total","Number","Total","129,459",""
"2019","Greece","Age reached during the year","Total","Number","Males","80,797",""
"2019","Greece","Age reached during the year","Total","Number","Females","48,662",""
"2019","Spain","Age reached during the year","Total","Number","Total","750,480",""
"2019","Spain","Age reached during the year","Total","Number","Males","376,035",""
"2019","Spain","Age reached during the year","Total","Number","Females","374,445",""
"2019","France","Age reached during the year","Total","Number","Total","385,591",""
"2019","France","Age reached during the year","Total","Number","Males","187,681",""
"2019","France","Age reached during the year","Total","Number","Females","197,910",""
"2019","Croatia","Age reached during the year","Total","Number","Total","37,726",""
"2019","Croatia","Age reached during the year","Total","Number","Males","29,147",""
"2019","Croatia","Age reached during the year","Total","Number","Females","8,579",""
"2019","Italy","Age reached during the year","Total","Number","Total","332,778",""
"2019","Italy","Age reached during the year","Total","Number","Males","168,921",""
"2019","Italy","Age reached during the year","Total","Number","Females","163,857",""
"2019","Cyprus","Age reached during the year","Total","Number","Total","26,170",""
"2019","Cyprus","Age reached during the year","Total","Number","Males","12,234",""
"2019","Cyprus","Age reached during the year","Total","Number","Females","13,936",""
"2019","Latvia","Age reached during the year","Total","Number","Total","11,223",""
"2019","Latvia","Age reached during the year","Total","Number","Males","7,664",""
"2019","Latvia","Age reached during the year","Total","Number","Females","3,559",""
"2019","Lithuania","Age reached during the year","Total","Number","Total","40,067",""
"2019","Lithuania","Age reached during the year","Total","Number","Males","29,330",""
"2019","Lithuania","Age reached during the year","Total","Number","Females","10,737",""
"2019","Luxembourg","Age reached during the year","Total","Number","Total","26,668",""
"2019","Luxembourg","Age reached during the year","Total","Number","Males","14,303",""
"2019","Luxembourg","Age reached during the year","Total","Number","Females","12,365",""
"2019","Hungary","Age reached during the year","Total","Number","Total","88,581",""
"2019","Hungary","Age reached during the year","Total","Number","Males","52,922",""
"2019","Hungary","Age reached during the year","Total","Number","Females","35,659",""
"2019","Malta","Age reached during the year","Total","Number","Total","28,341",""
"2019","Malta","Age reached during the year","Total","Number","Males","18,208",""
"2019","Malta","Age reached during the year","Total","Number","Females","10,133",""
"2019","Netherlands","Age reached during the year","Total","Number","Total","215,756",""
"2019","Netherlands","Age reached during the year","Total","Number","Males","112,418",""
"2019","Netherlands","Age reached during the year","Total","Number","Females","103,338",""
"2019","Austria","Age reached during the year","Total","Number","Total","109,167",""
"2019","Austria","Age reached during the year","Total","Number","Males","58,554",""
"2019","Austria","Age reached during the year","Total","Number","Females","50,613",""
"2019","Poland","Age reached during the year","Total","Number","Total","226,649","ep"
"2019","Poland","Age reached during the year","Total","Number","Males","131,930","ep"
"2019","Poland","Age reached during the year","Total","Number","Females","94,719","ep"
"2019","Portugal","Age reached during the year","Total","Number","Total","72,725",""
"2019","Portugal","Age reached during the year","Total","Number","Males","35,086",""
"2019","Portugal","Age reached during the year","Total","Number","Females","37,639",""
"2019","Romania","Age reached during the year","Total","Number","Total","202,422","e"
"2019","Romania","Age reached during the year","Total","Number","Males","117,643","e"
"2019","Romania","Age reached during the year","Total","Number","Females","84,779","e"
"2019","Slovenia","Age reached during the year","Total","Number","Total","31,319",""
"2019","Slovenia","Age reached during the year","Total","Number","Males","22,445",""
"2019","Slovenia","Age reached during the year","Total","Number","Females","8,874",""
"2019","Slovakia","Age reached during the year","Total","Number","Total","7,016","p"
"2019","Slovakia","Age reached during the year","Total","Number","Males","3,848","p"
"2019","Slovakia","Age reached during the year","Total","Number","Females","3,168","p"
"2019","Finland","Age reached during the year","Total","Number","Total","32,758",""
"2019","Finland","Age reached during the year","Total","Number","Males","17,280",""
"2019","Finland","Age reached during the year","Total","Number","Females","15,478",""
"2019","Sweden","Age reached during the year","Total","Number","Total","115,805",""
"2019","Sweden","Age reached during the year","Total","Number","Males","61,726",""
"2019","Sweden","Age reached during the year","Total","Number","Females","54,079",""
"2019","Iceland","Age reached during the year","Total","Number","Total","9,872",""
"2019","Iceland","Age reached during the year","Total","Number","Males","5,779",""
"2019","Iceland","Age reached during the year","Total","Number","Females","4,093",""
"2019","Liechtenstein","Age reached during the year","Total","Number","Total","727",""
"2019","Liechtenstein","Age reached during the year","Total","Number","Males","357",""
"2019","Liechtenstein","Age reached during the year","Total","Number","Females","370",""
"2019","Norway","Age reached during the year","Total","Number","Total","48,680",""
"2019","Norway","Age reached during the year","Total","Number","Males","25,281",""
"2019","Norway","Age reached during the year","Total","Number","Females","23,399",""
"2019","Switzerland","Age reached during the year","Total","Number","Total","145,129",""
"2019","Switzerland","Age reached during the year","Total","Number","Males","76,372",""
"2019","Switzerland","Age reached during the year","Total","Number","Females","68,757",""
"2019","United Kingdom","Age reached during the year","Total","Number","Total","680,906",""
"2019","United Kingdom","Age reached during the year","Total","Number","Males","336,038",""
"2019","United Kingdom","Age reached during the year","Total","Number","Females","344,868",""
"2019","Montenegro","Age reached during the year","Total","Number","Total","10,737",""
"2019","Montenegro","Age reached during the year","Total","Number","Males","7,700",""
"2019","Montenegro","Age reached during the year","Total","Number","Females","3,037",""
"2019","North Macedonia","Age reached during the year","Total","Number","Total","2,118",""
"2019","North Macedonia","Age reached during the year","Total","Number","Males","1,169",""
"2019","North Macedonia","Age reached during the year","Total","Number","Females","949",""
